Restaurant,State,City,Zip-Code,Phone,Address,Longitude,Latitude,Source
A & W Family Restaurant,CO,Castle Rock,80108-7682,303-688-8287,"186 Metzler Dr Castle Rock, CO, 80108-7682",-104.8600888,39.4098478,https://www.menuism.com/restaurants/a-w-family-restaurant-castle-rock-723
A & W Family Restaurant,CO,Colorado Springs,80904,719-636-5031,"3101 W Colorado Ave Colorado Springs, CO, 80904",-104.872986,38.853172,https://www.menuism.com/restaurants/a-w-family-restaurant-colorado-springs-29886
A & W Family Restaurant,CO,Colorado Springs,80911,303-390-7997,"6660 Camden Ave Colorado Springs, CO, 80911",-104.821729,38.83311,https://www.menuism.com/restaurants/a-w-family-restaurant-colorado-springs-27705
A & W Family Restaurant,CO,Colorado Springs,80918,719-599-0880,"3775 Austin Bluffs Pkwy Colorado Springs, CO, 80918",-104.757729,38.890166,https://www.menuism.com/restaurants/a-w-family-restaurant-colorado-springs-236206
A & W Family Restaurant,CO,Colorado Springs,80919,719-264-8156,"4540 Centennial Blvd Colorado Springs, CO, 80919",-104.851297,38.89768,https://www.menuism.com/restaurants/a-w-family-restaurant-colorado-springs-22632
A & W Family Restaurant,CO,Colorado Springs,80922,719-597-5815,"2835 New Center Pt Colorado Springs, CO, 80922",-104.7161,38.871637,https://www.menuism.com/restaurants/a-w-family-restaurant-colorado-springs-349561
A & W Family Restaurant,CO,Delta,81416,970-874-4113,"107 Gunnison River Dr Delta, CO, 81416",-108.0702128,38.7481543,https://www.menuism.com/restaurants/a-w-family-restaurant-delta-639380
A & W Family Restaurant,CO,Denver,80203-3921,303-777-5416,"366 Broadway Denver, CO, 80203-3921",-104.987364,39.721954,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-56468
A & W Family Restaurant,CO,Denver,80215,303-237-3305,"10220 W Colfax Ave Denver, CO, 80215",-105.112491,39.739785,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-203177
A & W Family Restaurant,CO,Denver,80219,303-935-5776,"2120 S Federal Blvd Denver, CO, 80219",-105.0250321,39.6777755,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-282773
A & W Family Restaurant,CO,Denver,80219-3510,303-936-0122,"925 S Federal Blvd Denver, CO, 80219-3510",-105.025849,39.700011,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-363148
A & W Family Restaurant,CO,Denver,80221-7209,303-428-1438,"7140 Pecos St Denver, CO, 80221-7209",-105.005649,39.826306,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-315820
A & W Family Restaurant,CO,Denver,80222-7905,303-756-8251,"2096 S Colorado Blvd Denver, CO, 80222-7905",-104.940349,39.678656,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-307766
A & W Family Restaurant,CO,Denver,80226,303-238-5666,"200 Wadsworth Blvd Denver, CO, 80226",-105.080934,39.719939,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-110410
A & W Family Restaurant,CO,Denver,80227,303-985-8041,"2599 S Lewis Way Denver, CO, 80227",-105.113186,39.669226,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-84213
A & W Family Restaurant,CO,Denver,80229,303-288-1606,"8775 Washington St Denver, CO, 80229",-104.978639,39.855205,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-111300
A & W Family Restaurant,CO,Denver,80233-1425,303-452-8000,"2581 E 120th Ave Denver, CO, 80233-1425",-104.956269,39.91445,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-317739
A & W Family Restaurant,CO,Denver,80239,303-307-1400,"15495 Andrews Dr Denver, CO, 80239",-104.807501,39.77359,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-242270
A & W Family Restaurant,CO,Denver,80239,303-307-1400,"15495 Andrews Dr Denver, CO, 80239",-104.807501,39.77359,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-466008
A & W Family Restaurant,CO,Denver,80239-5740,303-307-1400,"15299 Andrews Dr Denver, CO, 80239-5740",-104.809927,39.7750566,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-318353
A & W Family Restaurant,CO,Denver,80246-1205,303-399-7603,"302 S Colorado Blvd Denver, CO, 80246-1205",-104.940258,39.711191,https://www.menuism.com/restaurants/a-w-family-restaurant-denver-81751
A & W Family Restaurant,CO,Eaton,80615,970-454-2959,"680 Oak Ave Eaton, CO, 80615",-104.71137,40.535076,https://www.menuism.com/restaurants/a-w-family-restaurant-eaton-605021
A & W Family Restaurant,CO,Englewood,80112-3606,303-771-6743,"9351 E Arapahoe Rd Englewood, CO, 80112-3606",-104.879845,39.596039,https://www.menuism.com/restaurants/a-w-family-restaurant-englewood-402578
A & W Family Restaurant,CO,Estes Park,80517,970-586-7867,"860 Moraine Ave Estes Park, CO, 80517",-105.54084,40.364558,https://www.menuism.com/restaurants/a-w-family-restaurant-estes-park-624925
A & W Family Restaurant,CO,Fort Collins,80525,970-223-0836,"4001 S College Ave Fort Collins, CO, 80525",-105.077711,40.532302,https://www.menuism.com/restaurants/a-w-family-restaurant-fort-collins-620863
A & W Family Restaurant,CO,Fountain,80817,719-392-0426,"6660 Camden Blvd Fountain, CO, 80817",-104.738398,38.743748,https://www.menuism.com/restaurants/a-w-family-restaurant-fountain-679272
A & W Family Restaurant,CO,Frisco,80443,970-668-8369,"861 Summit Rd Frisco, CO, 80443",-106.094162,39.587415,https://www.menuism.com/restaurants/a-w-family-restaurant-frisco-319366
A & W Family Restaurant,CO,Golden,80401-2606,303-278-8253,"17224 S Golden Rd Golden, CO, 80401-2606",-105.196344,39.738777,https://www.menuism.com/restaurants/a-w-family-restaurant-golden-162134
A & W Family Restaurant,CO,Greeley,80634-5425,970-356-3771,"2804 W 10th St Greeley, CO, 80634-5425",-104.725897,40.422461,https://www.menuism.com/restaurants/a-w-family-restaurant-greeley-658716
A & W Family Restaurant,CO,Gunnison,81230,970-641-3089,"1001 W New York Ave Gunnison, CO, 81230",-106.938723,38.543271,https://www.menuism.com/restaurants/a-w-family-restaurant-gunnison-617505
A & W Family Restaurant,CO,Lafayette,80026-8827,303-665-0259,"255 W South Boulder Rd Lafayette, CO, 80026-8827",-105.092895,39.98711,https://www.menuism.com/restaurants/a-w-family-restaurant-lafayette-214704
A & W Family Restaurant,CO,Littleton,80123,303-794-0774,"2900 W Belleview Ave Littleton, CO, 80123",-105.021833,39.623488,https://www.menuism.com/restaurants/a-w-family-restaurant-littleton-180998
A & W Family Restaurant,CO,Littleton,80123-9502,303-978-0663,"8501 W Bowles Ave Littleton, CO, 80123-9502",-105.096006,39.612034,https://www.menuism.com/restaurants/a-w-family-restaurant-littleton-318705
A & W Family Restaurant,CO,Littleton,80126-2437,303-730-2988,"1960 E County Line Rd Littleton, CO, 80126-2437",-104.968677,39.56581,https://www.menuism.com/restaurants/a-w-family-restaurant-littleton-150188
A & W Family Restaurant,CO,Longmont,80504,303-776-6560,"2604 Main St Longmont, CO, 80504",-105.1024455,40.205321,https://www.menuism.com/restaurants/a-w-family-restaurant-longmont-363616
A & W Family Restaurant,CO,Peyton,80831,719-495-4211,"7384 Mclaughlin Rd Peyton, CO, 80831",-104.605154,38.939589,https://www.menuism.com/restaurants/a-w-family-restaurant-peyton-163422
A & W Family Restaurant,CO,Pueblo,81005,719-564-0410,"1327 S Prairie Ave Pueblo, CO, 81005",-104.64392,38.24348,https://www.menuism.com/restaurants/a-w-family-restaurant-pueblo-346036
A & W Family Restaurant,CO,Pueblo,81006,719-544-2920,"771 S Santa Fe Ave Pueblo, CO, 81006",-104.60675,38.253323,https://www.menuism.com/restaurants/a-w-family-restaurant-pueblo-470084
A & W Family Restaurant,CO,Windsor,80550,970-686-9909,"1590 Main St Windsor, CO, 80550",-104.92905,40.479421,https://www.menuism.com/restaurants/a-w-family-restaurant-windsor-614892
A & W Family Restaurant,CT,Enfield,06082,203-741-5505,"16 Hazard Ave Enfield, CT, 06082",-72.5830518,41.9899322,https://www.menuism.com/restaurants/a-w-family-restaurant-enfield-397384
A & W Family Restaurant,CT,Middletown,06457,860-343-9659,"65 Peppercorn Ln Middletown, CT, 06457",-72.656784,41.527027,https://www.menuism.com/restaurants/a-w-family-restaurant-middletown-639072
A & W Family Restaurant,CT,Stamford,06901,203-964-1883,"100 Greyrock Pl Stamford, CT, 06901",-73.536183,41.053507,https://www.menuism.com/restaurants/a-w-family-restaurant-stamford-646451
A & W Family Restaurant,DE,Dover,19904,302-730-1338,"1000 Forrest Ave Dover, DE, 19904",-75.543513,39.158735,https://www.menuism.com/restaurants/a-w-family-restaurant-dover-21871
A & W Family Restaurant,DE,Rehoboth Beach,19971-6126,302-227-7003,"19446 Coastal Hwy Rehoboth Beach, DE, 19971-6126",-75.0979485,38.7106995,https://www.menuism.com/restaurants/a-w-family-restaurant-rehoboth-beach-44153
A & W Family Restaurant,FL,Apopka,32703,407-464-0759,"356 E Main St Apopka, FL, 32703",-81.503879,28.672715,https://www.menuism.com/restaurants/a-w-family-restaurant-apopka-376045
A & W Family Restaurant,FL,Auburndale,33823-3921,863-967-2769,"2082 Us-92 W Auburndale, FL, 33823-3921",-81.812974,28.057986,https://www.menuism.com/restaurants/a-w-family-restaurant-auburndale-391818
A & W Family Restaurant,FL,Brandon,33511,813-684-8266,"Brandon Town Center Mall Brandon, FL, 33511",-82.3247965,27.9320284,https://www.menuism.com/restaurants/a-w-family-restaurant-brandon-661907
A & W Family Restaurant,FL,Clermont,34711,352-536-9425,"2620 E Highway 50 Clermont, FL, 34711",-81.705522,28.546882,https://www.menuism.com/restaurants/a-w-family-restaurant-clermont-138846
A & W Family Restaurant,FL,Daytona Beach,32114,386-254-1631,"Volusia Mall Daytona Beach, FL, 32114",-81.1013,29.2116,https://www.menuism.com/restaurants/a-w-family-restaurant-daytona-beach-464414
A & W Family Restaurant,FL,Daytona Beach,32119,386-761-8400,"2156 S Ridgewood Ave Daytona Beach, FL, 32119",-81.001816,29.17109,https://www.menuism.com/restaurants/a-w-family-restaurant-daytona-beach-241161
A & W Family Restaurant,FL,Jacksonville Beach,32250,904-821-4775,"14440 Beach Blvd Jacksonville Beach, FL, 32250",-81.435602,30.287417,https://www.menuism.com/restaurants/a-w-family-restaurant-jacksonville-beach-674466
A & W Family Restaurant,FL,Kissimmee,34746,407-397-2280,"5770 W Irlo Bronson Memorial Hwy Kissimmee, FL, 34746",-81.516214,28.332307,https://www.menuism.com/restaurants/a-w-family-restaurant-kissimmee-22865
A & W Family Restaurant,FL,Kissimmee,34746,407-396-8627,"4799 W Irlo Bronson Memorial Hwy Kissimmee, FL, 34746",-81.472901,28.330136,https://www.menuism.com/restaurants/a-w-family-restaurant-kissimmee-86352
A & W Family Restaurant,FL,Largo,33770,727-559-9579,"351 Missouri Ave N Largo, FL, 33770",-82.787939,27.920147,https://www.menuism.com/restaurants/a-w-family-restaurant-largo-239967
A & W Family Restaurant,FL,Largo,33771,727-535-6555,"2530 E Bay Dr Largo, FL, 33771",-82.760971,27.91678,https://www.menuism.com/restaurants/a-w-family-restaurant-largo-112826
A & W Family Restaurant,FL,Largo,33774,727-595-1220,"13677 Walsingham Rd Largo, FL, 33774",-82.827899,27.880572,https://www.menuism.com/restaurants/a-w-family-restaurant-largo-242927
A & W Family Restaurant,FL,Longwood,32750-4410,407-339-2340,"306 N Us-17-92 Longwood, FL, 32750-4410",-81.327254,28.701001,https://www.menuism.com/restaurants/a-w-family-restaurant-longwood-150011
A & W Family Restaurant,FL,Melbourne,32901,321-724-8866,"1180 S Babcock St Melbourne, FL, 32901",-80.6225,28.0904,https://www.menuism.com/restaurants/a-w-family-restaurant-melbourne-684138
A & W Family Restaurant,FL,Ocala,34470,352-438-2267,"4903 E Silver Springs Blvd Ocala, FL, 34470",-82.067359,29.21014,https://www.menuism.com/restaurants/a-w-family-restaurant-ocala-285363
A & W Family Restaurant,FL,Ocala,34471,352-629-1818,"1750 S Pine Ave Ocala, FL, 34471",-82.13992,29.170574,https://www.menuism.com/restaurants/a-w-family-restaurant-ocala-162686
A & W Family Restaurant,FL,Ocala,34474,352-873-2773,"3100 SW College Rd Ocala, FL, 34474",-82.174822,29.160097,https://www.menuism.com/restaurants/a-w-family-restaurant-ocala-640588
A & W Family Restaurant,FL,Orange City,32763,386-851-0640,"914 Saxon Blvd Orange City, FL, 32763",-81.288789,28.91075,https://www.menuism.com/restaurants/a-w-family-restaurant-orange-city-512358
A & W Family Restaurant,FL,Orlando,32805,407-481-8911,"400 S Orange Blossom Trl Orlando, FL, 32805",-81.397313,28.538134,https://www.menuism.com/restaurants/a-w-family-restaurant-orlando-491101
A & W Family Restaurant,FL,Orlando,32809,407-857-4167,"8001 S Orange Blossom Trl Orlando, FL, 32809",-81.400751,28.449552,https://www.menuism.com/restaurants/a-w-family-restaurant-orlando-638148
A & W Family Restaurant,FL,Orlando,32809,407-438-4801,"8485 S Orange Blossom Trl Orlando, FL, 32809",-81.402868,28.440114,https://www.menuism.com/restaurants/a-w-family-restaurant-orlando-1326
A & W Family Restaurant,FL,Orlando,32819,407-248-1540,"5250 International Dr Orlando, FL, 32819",Not Available,Not Available,https://www.menuism.com/restaurants/a-w-family-restaurant-orlando-65868
A & W Family Restaurant,FL,Orlando,32821,407-239-9930,"8200 Vineland Ave Apt 1160 Orlando, FL, 32821",-81.49598,28.385928,https://www.menuism.com/restaurants/a-w-family-restaurant-orlando-62282
A & W Family Restaurant,FL,Parrish,34219,941-776-9919,"8803 Us-301 Parrish, FL, 34219",-82.47603,27.543155,https://www.menuism.com/restaurants/a-w-family-restaurant-parrish-187905
A & W Family Restaurant,FL,Pinellas Park,33781,727-544-3831,"7299 Park Blvd Pinellas Park, FL, 33781",-82.739299,27.839342,https://www.menuism.com/restaurants/a-w-family-restaurant-pinellas-park-345390
A & W Family Restaurant,FL,Port Charlotte,33948-1069,941-743-3700,"1441 Tamiami Trl Port Charlotte, FL, 33948-1069",-82.14315,27.011258,https://www.menuism.com/restaurants/a-w-family-restaurant-port-charlotte-601911
A & W Family Restaurant,FL,Port Richey,34668,727-849-6674,"8539 Us Hwy 19 Port Richey, FL, 34668",-82.717145,28.281183,https://www.menuism.com/restaurants/a-w-family-restaurant-port-richey-63722
A & W Family Restaurant,FL,Port Richey,34668,727-816-9383,"9409 Us Highway 19 Port Richey, FL, 34668",-82.709764,28.293492,https://www.menuism.com/restaurants/a-w-family-restaurant-port-richey-640258
A & W Family Restaurant,FL,Sebring,33870,863-385-2722,"901 Us-27 S Sebring, FL, 33870",-81.471684,27.474933,https://www.menuism.com/restaurants/a-w-family-restaurant-sebring-279698
A & W Family Restaurant,FL,Sebring,33870,863-385-2722,"901 Us Highway 27 S Sebring, FL, 33870",-81.486861,27.490813,https://www.menuism.com/restaurants/a-w-family-restaurant-sebring-775857
A & W Family Restaurant,FL,Spring Hill,34606,352-688-4428,"2440 Commercial Way Spring Hill, FL, 34606",-82.621916,28.46626,https://www.menuism.com/restaurants/a-w-family-restaurant-spring-hill-89738
A & W Family Restaurant,FL,St Cloud,34769,407-892-4430,"4351 13th St St Cloud, FL, 34769",-81.315993,28.25276,https://www.menuism.com/restaurants/a-w-family-restaurant-st-cloud-226147
A & W Family Restaurant,FL,St Petersburg,33713,727-323-5016,"770 34th St N St Petersburg, FL, 33713",-82.679624,27.779748,https://www.menuism.com/restaurants/a-w-family-restaurant-st-petersburg-344493
A & W Family Restaurant,FL,St Petersburg,33713,727-323-5016,"770 34th St N St Petersburg, FL, 33713",-82.679624,27.779748,https://www.menuism.com/restaurants/a-w-family-restaurant-st-petersburg-775856
A & W Family Restaurant,FL,Sunrise,33351,954-748-4997,"10300 W Commercial Blvd Sunrise, FL, 33351",-80.28806,26.19349,https://www.menuism.com/restaurants/a-w-family-restaurant-sunrise-254657
A & W Family Restaurant,FL,Tampa,33612,813-977-0914,"1707 E Fowler Ave Tampa, FL, 33612",-82.439507,28.054243,https://www.menuism.com/restaurants/a-w-family-restaurant-tampa-144582
A & W Family Restaurant,FL,Zephyrhills,33541,813-715-4513,"7441 Gall Blvd Zephyrhills, FL, 33541",-82.188276,28.266459,https://www.menuism.com/restaurants/a-w-family-restaurant-zephyrhills-5236
A & W Family Restaurant,GA,Atlanta,30316,404-244-1601,"2594 Bouldercrest Rd Se Atlanta, GA, 30316",-84.310018,33.686133,https://www.menuism.com/restaurants/a-w-family-restaurant-atlanta-391246
A & W Family Restaurant,GA,Atlanta,30344,404-767-8158,"1395 Virginia Ave Atlanta, GA, 30344",-84.434803,33.65949,https://www.menuism.com/restaurants/a-w-family-restaurant-atlanta-89031
A & W Family Restaurant,GA,Canton,30114-7801,678-493-0472,"3750 Sixes Rd Canton, GA, 30114-7801",-84.5182736,34.1479588,https://www.menuism.com/restaurants/a-w-family-restaurant-canton-662847
A & W Family Restaurant,GA,Columbus,31904,706-571-6222,"1934 Manchester Expy Columbus, GA, 31904",-84.963613,32.506851,https://www.menuism.com/restaurants/a-w-family-restaurant-columbus-20815
A & W Family Restaurant,GA,Douglasville,30135-1599,770-489-4898,"6700 Douglas Blvd Douglasville, GA, 30135-1599",-84.74593,33.72786,https://www.menuism.com/restaurants/a-w-family-restaurant-douglasville-360553
A & W Family Restaurant,GA,Lawrenceville,30044,678-518-4059,"4776 Sugarloaf Pkwy Lawrenceville, GA, 30044",-84.0502859,33.9514325,https://www.menuism.com/restaurants/a-w-family-restaurant-lawrenceville-65149
A & W Family Restaurant,GA,Loganville,30052,770-466-6519,"4453 U.S. 78 Loganville, GA, 30052",-83.8718838,33.8310371,https://www.menuism.com/restaurants/a-w-family-restaurant-loganville-775858
A & W Family Restaurant,GA,Loganville,30052,770-466-6519,"3899 Highway 78 Loganville, GA, 30052",-83.934055,33.85393,https://www.menuism.com/restaurants/a-w-family-restaurant-loganville-371289
A & W Family Restaurant,GA,Mcdonough,30252-6816,678-432-6747,"801 Highway 42 S Mcdonough, GA, 30252-6816",-84.179083,33.4986715,https://www.menuism.com/restaurants/a-w-family-restaurant-mcdonough-358303
A & W Family Restaurant,GA,Mcdonough,30253,678-432-6747,"579 Hwy 42 South Mcdonough, GA, 30253",-84.01472,33.601887,https://www.menuism.com/restaurants/a-w-family-restaurant-mcdonough-514586
A & W Family Restaurant,GA,Milledgeville,31061,478-452-2062,"2515 N Columbia St Milledgeville, GA, 31061",-83.2596683,33.114491,https://www.menuism.com/restaurants/a-w-family-restaurant-milledgeville-295756
A & W Family Restaurant,GA,Rome,30161,706-235-2608,"1603 Turner Mccall Blvd Se Rome, GA, 30161",-85.1616,34.2473,https://www.menuism.com/restaurants/a-w-family-restaurant-rome-638903
